suj,rt,acc,congr,soa,tloc,cloc
23,490.91,1,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,1,-150,2,2
23,491.55,1,0,150,2,1
23,473.68,1,1,-150,2,2
23,NaN,1,NaN,NaN,NaN,2
23,461.9,1,NaN,NaN,1,NaN
23,459.15,1,1,450,1,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,NaN,NaN,2,NaN
23,455.38,1,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,506.41,1,1,-600,2,2
23,618.57,1,NaN,NaN,2,NaN
23,383.77,1,1,150,2,2
23,412.07,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,411.35,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,NaN
23,370.43,1,0,-600,1,2
23,509.92,1,0,-600,1,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,994.3,1,0,-150,2,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,-600,2,1
23,378.04,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,NaN
23,534.12,1,0,150,1,2
23,NaN,0,1,450,2,2
23,597.07,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,2
23,401.65,1,0,-150,1,2
23,391.66,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,410.95,1,0,450,1,2
23,NaN,0,1,-600,1,1
23,398.73,1,1,-600,1,1
23,675.66,1,1,450,1,1
23,NaN,0,0,450,2,1
23,440.35,1,0,-150,2,1
23,454.34,1,NaN,NaN,1,NaN
23,387.74,1,NaN,NaN,2,NaN
23,360.96,1,0,450,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,450.45,1,0,450,2,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,459.23,1,0,-600,2,1
23,413.02,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,1
23,431.98,1,0,150,2,1
23,486.84,1,NaN,NaN,1,NaN
23,410.14,1,1,450,2,2
23,481.85,1,NaN,NaN,1,NaN
23,397.03,1,0,450,2,1
23,390.59,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,1,150,2,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,695.31,1,0,-600,2,1
23,510.28,1,1,-150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,547.52,1,0,450,2,1
23,549.59,1,1,-600,2,2
23,470.35,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,2
23,428.19,1,0,450,1,2
23,386.51,1,0,-150,1,2
23,NaN,0,1,450,2,2
23,490.27,1,0,-600,1,2
23,NaN,0,1,150,2,2
23,527.66,1,NaN,NaN,2,NaN
23,376.37,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,400.73,1,1,-150,2,2
23,520.63,1,1,450,1,1
23,494.72,1,0,-150,2,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,1,150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,471.91,1,0,150,2,1
23,NaN,0,1,-600,2,2
23,483.27,1,NaN,NaN,1,NaN
23,512,1,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,150,2,1
23,NaN,0,0,150,1,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,422.88,1,0,-600,2,1
23,453.26,1,NaN,NaN,2,NaN
23,478.2,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,409.09,1,NaN,NaN,1,NaN
23,421.51,1,1,450,2,2
23,475.27,1,NaN,NaN,2,NaN
23,342.22,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,419.56,1,0,450,1,2
23,204.92,1,0,-600,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,472.54,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,176.21,1,1,450,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,NaN
23,383.38,1,0,-150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,1,450,1,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,586.17,1,1,450,1,1
23,NaN,1,NaN,NaN,NaN,2
23,535.08,1,0,150,2,1
23,405.3,1,0,-600,1,2
23,484.72,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,1
23,456.64,1,1,-600,1,1
23,798.12,1,1,-600,2,2
23,450.82,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,1
23,582.28,1,1,450,2,2
23,NaN,0,1,-600,2,2
23,473.2,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,566.24,1,NaN,NaN,2,NaN
23,431.79,1,NaN,NaN,1,NaN
23,421.16,1,NaN,NaN,1,NaN
23,NaN,0,0,-150,2,1
23,533.42,1,0,-600,2,1
23,NaN,1,NaN,NaN,NaN,NaN
23,440.09,1,0,-150,2,1
23,410.93,1,NaN,NaN,1,NaN
23,404.5,1,0,-600,2,1
23,442.32,1,0,450,1,2
23,NaN,1,NaN,NaN,NaN,1
23,437.9,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,2
23,381.27,1,NaN,NaN,1,NaN
23,418.1,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,379.4,1,0,450,2,1
23,401,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,450.43,1,0,450,2,1
23,463.9,1,0,150,2,1
23,389.92,1,0,150,1,2
23,417.61,1,0,-150,1,2
23,526.79,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,422.34,1,0,-600,1,2
23,412.55,1,1,150,1,1
23,418.9,1,1,450,2,2
23,NaN,1,NaN,NaN,NaN,2
23,429.44,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,1,-150,1,1
23,NaN,0,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,150,1,2
23,NaN,0,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,1
23,580.93,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,NaN,NaN,1,NaN
23,NaN,0,0,150,2,1
23,NaN,0,0,-150,1,2
23,382.74,1,1,-150,1,1
23,622.48,1,1,450,1,1
23,412.41,1,1,-150,2,2
23,511.94,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,540.15,1,NaN,NaN,1,NaN
23,394.41,1,1,-150,1,1
23,531.78,1,0,-150,2,1
23,423.42,1,0,450,2,1
23,NaN,0,1,150,2,2
23,502.83,1,0,450,2,1
23,592.53,1,1,150,2,2
23,NaN,0,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,1
23,440.98,1,0,150,1,2
23,412.48,1,0,-600,1,2
23,523.12,1,1,450,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,NaN,NaN,1,NaN
23,414.71,1,0,-150,2,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,1,-600,2,2
23,380.85,1,1,-600,1,1
23,505.72,1,NaN,NaN,2,NaN
23,382.98,1,0,-600,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,583.35,1,0,-600,2,1
23,NaN,0,0,450,1,2
23,NaN,0,0,450,1,2
23,NaN,1,NaN,NaN,NaN,NaN
23,413.89,1,NaN,NaN,2,NaN
23,499.79,1,1,-600,1,1
23,752.51,1,1,450,2,2
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,1,450,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,150,2,1
23,NaN,1,NaN,NaN,NaN,2
23,444.44,1,0,-150,1,2
23,482.52,1,NaN,NaN,1,NaN
23,424.5,1,0,-600,2,1
23,395.13,1,1,-150,1,1
23,390.31,1,1,450,2,2
23,416.02,1,1,150,1,1
23,365.47,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,0,-600,2,1
23,NaN,0,0,150,1,2
23,NaN,0,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,2
23,900.45,1,NaN,NaN,1,NaN
23,422.62,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,450.25,1,0,450,1,2
23,604.41,1,NaN,NaN,2,NaN
23,513.71,1,0,-150,2,1
23,NaN,0,0,450,2,1
23,NaN,1,NaN,NaN,NaN,1
23,405.53,1,0,-150,1,2
23,456.17,1,0,450,1,2
23,1698.9,0,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,-600,2,1
23,NaN,1,NaN,NaN,NaN,1
23,585.47,1,0,450,2,1
23,438.88,1,1,-150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,389.94,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,NaN
23,453.52,1,NaN,NaN,1,NaN
23,434.17,1,0,150,2,1
23,NaN,1,NaN,NaN,NaN,2
23,507.09,1,1,450,1,1
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,2
23,415.56,1,1,-600,1,1
23,NaN,0,NaN,NaN,2,NaN
23,453.54,1,0,-600,1,2
23,NaN,0,1,450,1,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,NaN,NaN,2,NaN
23,NaN,0,NaN,NaN,2,NaN
23,450.68,1,1,450,2,2
23,NaN,1,NaN,NaN,NaN,1
23,573.46,1,0,150,2,1
23,526.73,1,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,NaN
23,547.72,1,NaN,NaN,1,NaN
23,NaN,0,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,492.22,1,0,150,1,2
23,582.94,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,450,2,1
23,437.07,1,0,-600,2,1
23,448.87,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,1361.1,1,1,450,2,2
23,NaN,0,NaN,NaN,2,NaN
23,473.28,1,0,-150,1,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,0,450,1,2
23,450.25,1,0,450,1,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,0,150,2,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,2
23,370.98,1,1,150,2,2
23,618.77,1,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,517.69,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,443.44,1,1,-150,1,1
23,714.89,1,NaN,NaN,1,NaN
23,NaN,0,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,1792.3,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,764.57,1,1,-600,1,1
23,NaN,0,1,-150,2,2
23,NaN,0,NaN,NaN,1,NaN
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,672.68,1,0,-600,1,2
23,450.23,1,1,450,1,1
23,393.19,1,1,450,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,413.16,1,NaN,NaN,1,NaN
23,NaN,0,0,450,2,1
23,NaN,1,NaN,NaN,NaN,2
23,449.64,1,1,450,2,2
23,470.89,1,NaN,NaN,2,NaN
23,NaN,0,0,-600,1,2
23,NaN,0,1,150,1,1
23,NaN,0,0,-150,1,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,1,150,1,1
23,973.81,1,0,-600,2,1
23,NaN,0,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,0,-150,2,1
23,690.07,1,1,-150,2,2
23,453.12,1,1,150,1,1
23,515.28,1,1,450,2,2
23,525.61,1,1,-600,2,2
23,550.18,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,505.81,1,NaN,NaN,2,NaN
23,505.64,1,NaN,NaN,1,NaN
23,NaN,0,0,-600,2,1
23,NaN,0,1,-600,1,1
23,509.34,1,0,450,1,2
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,0,450,2,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,0,150,2,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,1,450,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,1003.5,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,0,-600,1,2
23,462.7,1,0,-150,1,2
23,470.62,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,395.38,1,0,-150,1,2
23,NaN,0,NaN,NaN,2,NaN
23,343,1,0,150,1,2
23,443.79,1,1,-150,2,2
23,759.29,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,1
23,503.22,1,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,508.37,1,0,150,2,1
23,456.18,1,1,450,1,1
23,533.22,1,0,-600,2,1
23,NaN,0,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,-600,1,2
23,NaN,1,NaN,NaN,NaN,2
23,423.4,1,1,-150,2,2
23,541.43,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,530.49,1,0,450,2,1
23,NaN,1,NaN,NaN,NaN,2
23,604.01,1,NaN,NaN,1,NaN
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,NaN,NaN,1,NaN
23,NaN,0,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,716.41,1,0,-150,2,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,788.03,1,1,-150,1,1
23,NaN,0,1,450,1,1
23,NaN,0,0,450,1,2
23,NaN,1,NaN,NaN,NaN,1
23,419.09,1,1,-600,1,1
23,369.45,1,0,-600,1,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,1,-150,1,1
23,NaN,0,NaN,NaN,2,NaN
23,400.02,1,1,450,2,2
23,NaN,1,NaN,NaN,NaN,NaN
23,366.3,1,0,150,2,1
23,NaN,1,NaN,NaN,NaN,2
23,545.77,1,1,150,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,0,-600,2,1
23,NaN,0,1,150,2,2
23,NaN,0,NaN,NaN,2,NaN
23,707.85,1,0,-600,2,1
23,1046,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,483.82,1,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,446.34,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,2
23,619.21,1,0,-600,1,2
23,450.27,1,0,450,1,2
23,474.5,1,0,150,1,2
23,657.45,1,1,450,2,2
23,NaN,0,NaN,NaN,2,NaN
23,472.1,1,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,442.09,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,0,-150,1,2
23,463.77,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,1,-150,2,2
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,0,1,150,1,1
23,NaN,0,1,-600,2,2
23,NaN,0,0,450,2,1
23,NaN,1,NaN,NaN,NaN,2
23,499.76,1,0,-150,1,2
23,NaN,0,0,150,2,1
23,NaN,0,NaN,NaN,1,NaN
23,697.77,1,1,450,1,1
23,NaN,0,0,450,2,1
23,NaN,1,NaN,NaN,NaN,2
23,522.89,1,0,-150,2,1
23,469.64,1,0,-150,2,1
23,418.17,1,1,-150,1,1
23,436.15,1,1,-150,2,2
23,424.07,1,1,450,1,1
23,816.4,1,NaN,NaN,1,NaN
23,666.17,1,1,450,2,2
23,450.96,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,NaN
23,684.37,1,1,150,1,1
23,485.15,1,0,-150,1,2
23,433.26,1,1,150,2,2
23,501.22,1,0,450,2,1
23,NaN,0,NaN,NaN,2,NaN
23,635.52,1,NaN,NaN,1,NaN
23,472.93,1,1,-150,2,2
23,NaN,0,1,-600,1,1
23,NaN,0,0,-600,1,2
23,NaN,0,0,150,2,1
23,NaN,0,1,450,1,1
23,603.42,1,0,-600,2,1
23,1296,1,1,150,2,2
23,452.28,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,1
23,368.72,1,1,450,2,2
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,2
23,517.77,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,1
23,532.01,1,NaN,NaN,2,NaN
23,514.72,1,0,-150,2,1
23,NaN,0,0,-600,2,1
23,NaN,0,1,150,1,1
23,494.46,1,0,-600,1,2
23,506.5,1,0,150,2,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,0,-150,1,2
23,NaN,0,NaN,NaN,2,NaN
23,380.82,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,462.53,1,0,450,2,1
23,NaN,1,NaN,NaN,NaN,2
23,561.67,1,0,450,1,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,467.61,1,0,-150,2,1
23,NaN,0,1,-600,2,2
23,796.62,1,0,450,1,2
23,544.63,1,1,-600,2,2
23,489.93,1,NaN,NaN,1,NaN
23,393.32,1,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,1
23,454.93,1,1,-150,2,2
23,431.64,1,NaN,NaN,1,NaN
23,524.48,1,0,450,1,2
23,434.83,1,1,150,1,1
23,393.41,1,0,-600,1,2
23,NaN,0,1,-150,1,1
23,NaN,1,NaN,NaN,NaN,2
23,744.46,1,0,-150,2,1
23,757.68,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,NaN
23,483.38,1,0,150,2,1
23,455.46,1,NaN,NaN,2,NaN
23,462.48,1,0,450,1,2
23,NaN,0,0,450,2,1
23,401.88,1,1,-150,1,1
23,2528.4,0,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,1
23,536.12,1,NaN,NaN,2,NaN
23,NaN,1,NaN,NaN,NaN,2
23,779.83,1,1,450,1,1
23,NaN,1,NaN,NaN,NaN,NaN
23,391.32,1,0,-150,1,2
23,412.29,1,0,450,2,1
23,416.6,1,0,150,1,2
23,NaN,0,0,-150,2,1
23,NaN,0,NaN,NaN,1,NaN
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,1,-600,2,2
23,451.27,1,0,-600,2,1
23,512.08,1,0,-600,2,1
23,504.09,1,1,-600,1,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,1
23,421.86,1,1,-600,1,1
23,948.63,1,0,150,1,2
23,NaN,1,NaN,NaN,NaN,NaN
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,2
23,NaN,0,1,-150,2,2
23,375.16,1,0,-150,1,2
23,NaN,0,1,150,1,1
23,482.64,1,0,150,2,1
23,NaN,0,NaN,NaN,1,NaN
23,NaN,0,NaN,NaN,2,NaN
23,419.63,1,1,450,2,2
23,NaN,0,1,-600,2,2
23,NaN,1,NaN,NaN,NaN,1
23,618.2,1,1,150,2,2
23,NaN,1,NaN,NaN,NaN,1
23,NaN,1,NaN,NaN,NaN,1
23,NaN,0,1,450,1,1
23,NaN,1,NaN,NaN,NaN,1
23,834.4,1,1,-150,2,2
23,542.34,1,1,450,2,2
23,465.41,1,NaN,NaN,2,NaN
23,512.86,1,NaN,NaN,1,NaN
24,607.37,1,0,-600,1,2
24,594.07,1,0,150,1,2
24,NaN,1,NaN,NaN,NaN,NaN
24,412.17,1,0,-600,2,1
24,NaN,0,1,450,1,1
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,1
24,409.79,1,1,450,2,2
24,391.68,1,0,-600,2,1
24,NaN,1,NaN,NaN,NaN,2
24,355.14,1,0,-150,2,1
24,409.54,1,0,150,2,1
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,NaN
24,414.01,1,NaN,NaN,2,NaN
24,572.04,1,1,450,1,1
24,NaN,1,NaN,NaN,NaN,1
24,NaN,0,NaN,NaN,1,NaN
24,499.04,1,1,-600,1,1
24,443.69,1,0,150,1,2
24,NaN,1,NaN,NaN,NaN,2
24,409.71,1,0,450,1,2
24,408.91,1,1,-150,2,2
24,NaN,0,NaN,NaN,2,NaN
24,446.77,1,NaN,NaN,1,NaN
24,439.7,1,1,150,2,2
24,402.48,1,1,-600,1,1
24,NaN,1,NaN,NaN,NaN,2
24,419.75,1,NaN,NaN,1,NaN
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,2
24,570.73,1,0,-600,1,2
24,404.13,1,NaN,NaN,2,NaN
24,362.91,1,1,450,2,2
24,NaN,1,NaN,NaN,NaN,NaN
24,367.82,1,0,450,2,1
24,432.77,1,1,150,2,2
24,NaN,0,0,450,1,2
24,NaN,1,NaN,NaN,NaN,1
24,378.67,1,0,150,2,1
24,803.53,1,1,150,1,1
24,NaN,1,NaN,NaN,NaN,2
24,477.12,1,NaN,NaN,2,NaN
24,NaN,0,NaN,NaN,1,NaN
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,NaN
24,450.97,1,1,-600,2,2
24,NaN,1,NaN,NaN,NaN,1
24,NaN,0,0,450,2,1
24,620.23,1,1,150,1,1
24,NaN,0,NaN,NaN,1,NaN
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,2
24,NaN,0,0,150,1,2
24,527.4,1,0,-150,2,1
24,551.99,1,1,150,1,1
24,NaN,1,NaN,NaN,NaN,NaN
24,436.82,1,NaN,NaN,1,NaN
24,NaN,1,NaN,NaN,NaN,1
24,499.98,1,1,450,1,1
24,NaN,1,NaN,NaN,NaN,2
24,405.16,1,0,-150,2,1
24,399.31,1,1,150,2,2
24,NaN,0,0,-600,2,1
24,1018.9,1,NaN,NaN,1,NaN
24,NaN,1,NaN,NaN,NaN,NaN
24,NaN,1,NaN,NaN,NaN,2
24,NaN,0,1,-600,1,1
24,389.83,1,NaN,NaN,2,NaN
24,NaN,1,NaN,NaN,NaN,1
24,445.82,1,0,-600,2,1
24,NaN,1,NaN,NaN,NaN,2
24,NaN,0,1,450,2,2
24,NaN,1,NaN,NaN,NaN,NaN
24,NaN,0,1,-600,2,2
24,508.59,1,0,150,2,1
24,NaN,1,NaN,NaN,NaN,NaN
24,NaN,0,0,450,1,2
24,467.31,1,NaN,NaN,2,NaN
24,NaN,0,0,150,2,1
24,NaN,1,NaN,NaN,NaN,2
24,376.58,1,1,-600,2,2
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,1
24,385.44,1,1,150,1,1
24,377.69,1,0,450,2,1
24,NaN,0,NaN,NaN,2,NaN
24,NaN,0,1,150,2,2
24,NaN,0,0,-600,1,2
24,NaN,0,1,-150,2,2
24,NaN,0,NaN,NaN,2,NaN
24,NaN,0,1,-150,1,1
24,NaN,0,0,-600,1,2
24,540.45,1,NaN,NaN,1,NaN
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,2
24,1046.1,1,0,150,1,2
24,450,1,1,450,2,2
24,NaN,0,1,-600,1,1
24,671.83,1,1,-150,1,1
24,NaN,0,1,450,1,1
24,NaN,0,0,450,1,2
24,NaN,1,NaN,NaN,NaN,2
24,450.09,1,0,450,2,1
24,NaN,1,NaN,NaN,NaN,1
24,NaN,0,1,150,1,1
24,NaN,0,1,150,1,1
24,652.12,1,0,450,1,2
24,NaN,1,NaN,NaN,NaN,1
24,NaN,0,1,-600,1,1
24,NaN,1,NaN,NaN,NaN,2
24,630.99,1,NaN,NaN,2,NaN
24,450.05,1,0,450,2,1
24,NaN,0,NaN,NaN,2,NaN
24,NaN,0,1,450,2,2
24,644.53,1,0,-150,1,2
24,508.73,1,NaN,NaN,1,NaN
24,412.86,1,0,450,1,2
24,NaN,1,NaN,NaN,NaN,1
24,NaN,1,NaN,NaN,NaN,1
24,587.04,1,0,150,1,2
24,NaN,1,NaN,NaN,NaN,NaN
24,NaN,1,NaN,NaN,NaN,2
24,615.45,1,1,-150,2,2
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,NaN
24,NaN,0,1,-600,2,2
24,NaN,0,1,150,2,2
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,NaN
24,NaN,0,1,450,1,1
24,1185.1,1,0,-600,2,1
24,NaN,0,1,-150,1,1
24,NaN,1,NaN,NaN,NaN,1
24,NaN,0,0,-150,1,2
24,NaN,0,0,150,2,1
24,836.88,1,0,450,2,1
24,648.28,1,0,150,1,2
24,630.94,1,NaN,NaN,1,NaN
24,963.22,1,NaN,NaN,2,NaN
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,NaN
24,419.21,1,1,150,2,2
24,469.35,1,0,-150,2,1
24,NaN,0,1,450,1,1
24,462.21,1,1,-600,2,2
24,NaN,1,NaN,NaN,NaN,2
24,NaN,1,NaN,NaN,NaN,1
24,NaN,0,0,-600,1,2
24,NaN,0,1,450,2,2
24,NaN,0,NaN,NaN,1,NaN
24,NaN,0,0,150,2,1
24,NaN,0,0,-600,1,2
